movie_id,title,overview,language,rating,genres,keywords,is_regional
1424965,Ice Skater,"A survival drama about an ice skater stranded on an ice floe at the Arctic Sea. When the ice floe starts to float towards south and melt, the ice skater must use all means necessary to survive.",en,5.7,"['Drama', 'Thriller']","['lost at sea', 'ice skater', 'arctic survival']",
1297842,GOAT,"A small goat with big dreams gets a once-in-a-lifetime shot to join the pros and play roarball, a high-intensity, co-ed, full-contact sport dominated by the fastest, fiercest animals in the world.",en,7.5,"['Animation', 'Comedy', 'Family']","['underdog', 'friendship', 'sports', 'allies', 'ambition', 'bullying', 'challenge', 'basketball', 'rivalry', 'coming of age', 'anthropomorphism', 'animals', 'intimidation', 'stereotype', 'basketball team', 'basketball player', 'big dreams', 'imaginary world', 'sneakers', 'vulture', 'playful', 'talking animal', 'anthropomorphic animal', 'athlete', 'inspirational', 'enemy', 'courage', 'feel good', 'heartwarming', 'exciting', 'fantasy sports', 'admiring', 'amused', 'joyful', 'sports comedy']",
14223,Wind Chill,"Two college students share a ride home for the holidays. When they break down on a deserted stretch of road, they're preyed upon by the ghosts of people who have died there.",en,5.834,"['Drama', 'Horror', 'Thriller']","['cold', 'winter', 'holiday', 'paranoia', 'supernatural', 'snow', 'crash', 'trapped in car']",
1196067,Worldbreaker,"Five years ago, a tear in the fabric of reality brought creatures to our world from an alternate dimension bent on our destruction. A father hides his daughter on an island to keep her safe while he prepares her for survival and the battles to come. But when the world is about to break, no place is safe.",en,5.9,"['Science Fiction', 'Action', 'Horror']","['monster', 'climate change', 'global warming', 'dystopian sci-fi']",
1246049,Dracula,"In late 15th-century Eastern Europe, Prince Vlad II’s bride is brutally murdered. As a result, he renounces God and damns Heaven itself. Cursed with eternal life, Vlad is reborn as Dracula, an immortal warlord who defies fate in a blood-soaked crusade to wrench his lost love back from death.",fr,7.096,"['Horror', 'Fantasy', 'Romance']","['paris, france', 'vampire', 'beheading', 'parfum', 'gargoyle', 'gothic horror', 'music box', 'eternal love', '19th century', '15th century', 'loss of wife', 'dracula']",
542559,Last Summer,"During a long hot summer in the 1970s, four boys roam free through a neglected rural paradise, until a tragedy strikes that sets them against the adult world and changes their lives forever.",en,6.688,['Drama'],"['friendship', '1970s', 'coming of age', 'tragedy', 'summer', 'death', 'boys', 'brother brother relationship']",
238,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",en,8.687,"['Drama', 'Crime']","['based on novel or book', 'loss of loved one', 'love at first sight', 'italy', 'gangster', 'symbolism', 'patriarch', 'europe', 'organized crime', 'mafia', 'religion', 'lawyer', 'revenge motive', 'crime family', 'sicilian mafia', 'religious hypocrisy', 'gun violence', 'rise to power', 'dead horse', 'gang violence', 'aggressive', '1940s', '1950s', 'mafia war', 'tense', 'excited', 'tomate', 'العراب']",
1110034,Kraken,"Marine biologist Johanne is doing research on a fish farm in Vangsnes, a rural community located by the fjord, when she encounters several strange occurrences. Along with the brutal deaths of two local teenagers, all signs point to the deep fjord; can there be more to the depths than the eye can see? At the bottom of the deepest fjord rests a mythical monster as large as a mountain, with a myriad of arms ready to crush and devour anything they can grab.",no,6.2,"['Horror', 'Action', 'Thriller']","['sea monster', 'norwegian folklore']",
81471,Tintorera: Killer Shark,Two shark hunters flirt with an attractive British lady while hunting down a large tiger shark terrorizing the Mexican East coast.,es,3.791,"['Drama', 'Thriller', 'Horror']","['mexico', 'based on novel or book', 'eroticism', 'shark attack', 'gore', 'romance', 'shark', 'threesome', 'gay theme']",
798645,The Running Man,"Desperate to save his sick daughter, working-class Ben Richards is convinced by The Running Man's charming but ruthless producer to enter the deadly competition game as a last resort. But Ben's defiance, instincts, and grit turn him into an unexpected fan favorite — and a threat to the entire system. As ratings skyrocket, so does the danger, and Ben must outwit not just the Hunters, but a nation addicted to watching him fall.",en,6.769,"['Action', 'Thriller', 'Science Fiction']","['based on novel or book', 'affectation', 'dark comedy', 'survival', 'on the run', 'biting', 'blunt', 'mourning', 'taunting', 'questioning', 'television network', 'meditative', 'shocking', 'angry', 'vexed', 'nervous', 'grim', 'thoughtful', 'somber', 'philosophical', 'complex', 'near future', 'anxious', 'serious', 'inspirational', 'provocative', 'direct', 'didactic', 'dramatic', 'suspenseful', 'critical', 'intense', 'admiring', 'assertive', 'audacious', 'compassionate', 'defiant', 'empathetic', 'enraged', 'familiar', 'foreboding', 'ominous', 'pessimistic', 'scathing', 'straightforward', 'tragic', 'urgent', 'dystopian future', 'dystopian sci-fi']",
438631,Dune,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",en,7.778,"['Science Fiction', 'Adventure']","['empire', 'future', 'army', 'based on novel or book', 'prophecy', 'dystopia', 'emperor', 'sand', 'spice', 'chosen one', 'hallucinogen', 'treason', 'baron', 'revenge', 'premonition', 'betrayal', 'space', 'water shortage', 'creature', 'desert', 'knife fight', 'destiny', 'giant worm', 'space opera', 'sand dune', 'messiah', 'mother son relationship', 'giant creature', 'grand', 'complicated', 'areia', 'dune']",
15598,Alfie,A young man leads a promiscuous lifestyle until several life reversals make him rethink his purposes and goals in life.,en,6.5,"['Comedy', 'Drama', 'Romance']","['london, england', 'based on play or musical', 'womanizer', 'playboy', 'breaking the fourth wall', 'unwanted pregnancy', 'stray dog', 'old-age home']",
1363123,The Family Plan 2,"Now that Dan's assassin days are behind him, all he wants for Christmas is quality time with his kids. But when he learns his daughter has her own plans, he books a family trip to London—putting them all in the crosshairs of an unexpected enemy.",en,6.536,"['Action', 'Comedy']",['europe vacation'],
1180831,Troll 2,"When a dangerous new troll unleashes devastation across their homeland, Nora, Andreas and Major Kris embark on their most perilous mission yet.",no,6.462,"['Action', 'Fantasy', 'Thriller']","['mythical creature', 'sequel', 'troll', 'kaiju', 'oslo, norway', 'monster movie', 'norwegian folklore', 'action thriller', 'indifferent']",
335490,The Idealist,A whistle blower attempts to reveal the secret behind a nuclear disaster that occurred during the height of the Cold War.,da,7.243,['Thriller'],"['journalist', 'cold war', 'hydrogen bomb', 'based on true story', 'greenland', 'thule base']",
1003596,Avengers: Doomsday,"The Avengers, Wakandans, Fantastic Four, Thunderbolts, and X-Men all fight against Doctor Doom. Plot TBA.",en,0.0,"['Science Fiction', 'Action', 'Adventure']","['superhero', 'based on comic', 'sequel', 'superhero team', 'marvel cinematic universe (mcu)']",
191583,War Drums,The friendship between a white man &amp; an Apache chief is tested when they fall in love with the same woman,en,5.8,['Western'],"['knife fight', 'campfire']",
1226863,The Super Mario Galaxy Movie,"Having thwarted Bowser's previous plot to marry Princess Peach, Mario and Luigi now face a fresh threat in Bowser Jr., who is determined to liberate his father from captivity and restore the family legacy. Alongside companions new and old, the brothers travel across the stars to stop the young heir's crusade.",en,0.0,"['Family', 'Fantasy', 'Comedy', 'Adventure', 'Animation']","['galaxy', 'space travel', 'sequel', 'based on video game', 'magic land']",
634649,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",en,7.933,"['Action', 'Adventure', 'Science Fiction']","['new york city', 'hero', 'showdown', 'magic', 'loss of loved one', 'secret identity', 'superhero', 'villain', 'portal', 'based on comic', 'sequel', 'vigilante', 'superhero team', 'masked vigilante', 'spider web', 'alternative reality', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe (mcu)', 'masked superhero', 'fight for justice', 'teen superhero', 'superhero teamup', 'returning hero', 'teamwork', 'excited']",
1291335,Solo Mio,"After Matt's dreams of a picturesque Italian wedding are shattered when his fiancée leaves him at the altar, he embarks on his planned honeymoon across Italy alone, immersing himself in the country's vibrant culture, food, and beauty, meeting Gia along the way.",en,6.993,"['Romance', 'Comedy']","['rome, italy', 'italy', 'honeymoon', 'romcom', 'relaxed', 'left at the altar', 'romantic']",
276746,The Enchanted,"Royce Hagan returns from the sea to claim and inhabit a 2000 acre ranch in one of the last wild places left in central Florida. Old family friend Booker T Robertson is welcoming but warns him not to get ""too close"" to a strange family living in the woods nearby. Royce falls in love with Twyla, the oldest daughter, and discovers the bizarre secret of the Hole in the Wall and the enchanted people who live there.",en,5.429,"['Mystery', 'Fantasy', 'Horror']","['mysterious family', 'independent film']",
929831,The Empire,"In a quiet fishing village on northern France's Opal Coast, the birth of a peculiar child sparks a hidden war between extraterrestrial forces of good and evil.",fr,4.842,"['Science Fiction', 'Comedy', 'Drama']","['witty', 'derisive']",
